일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),강수량(mm),적설(cm),전운량(10분위)
2021-08-15 17:00:00,27.1,1.7,140,66,1000.4,0.0,,,,5.0
2021-08-15 18:00:00,27.3,1.5,110,68,1000.5,0.3,,,,7.0
2021-08-15 19:00:00,26.1,3.3,90,72,1001.0,0.3,,,,6.0
2021-08-15 20:00:00,25.2,1.7,110,75,1001.4,0.0,,,,8.0
2021-08-15 21:00:00,24.7,2.0,90,76,1001.9,,,,,9.0
2021-08-15 22:00:00,24.6,2.3,90,76,1002.2,,,,,8.0
2021-08-15 23:00:00,23.7,1.9,110,77,1002.4,,,,,8.0
2021-08-16 00:00:00,23.2,1.9,110,80,1003.0,,,,,
2021-08-16 01:00:00,22.7,1.8,110,82,1002.8,,,,,7.0
2021-08-16 02:00:00,22.5,2.2,90,82,1002.7,,,,,5.0
2021-08-16 03:00:00,22.2,1.2,110,83,1002.8,,,,,4.0
2021-08-16 04:00:00,20.7,1.4,50,89,1003.0,,,,,3.0
2021-08-16 05:00:00,20.9,0.7,160,88,1002.9,,,,,6.0
2021-08-16 06:00:00,20.2,0.6,90,90,1003.0,0.0,,,,5.0
2021-08-16 07:00:00,21.1,0.4,0,87,1003.3,0.4,,,,1.0
2021-08-16 08:00:00,22.9,0.4,0,79,1003.4,1.0,,,,0.0
2021-08-16 09:00:00,24.9,2.5,90,65,1003.2,1.0,,,,3.0
2021-08-16 10:00:00,26.1,2.8,70,63,1002.8,1.0,,,,3.0
2021-08-16 11:00:00,26.3,2.5,70,63,1002.6,1.0,,,,7.0
2021-08-16 12:00:00,27.4,2.4,70,62,1002.0,0.7,,,,8.0
2021-08-16 13:00:00,28.1,2.0,160,57,1001.2,0.6,,,,
2021-08-16 14:00:00,28.2,2.0,110,55,1000.7,0.7,,,,
2021-08-16 15:00:00,28.3,2.5,90,54,1000.0,1.0,,,,
2021-08-16 16:00:00,28.1,2.1,70,54,999.8,1.0,,,,
2021-08-16 17:00:00,27.8,1.2,90,56,999.6,0.8,,,,
2021-08-16 18:00:00,26.8,1.2,110,63,999.7,0.9,,,,
2021-08-16 19:00:00,24.5,1.3,90,73,1000.1,0.0,,,,
2021-08-16 20:00:00,23.3,1.2,90,76,1000.5,0.0,,,,
2021-08-16 21:00:00,23.3,1.0,70,78,1000.7,,,,,
2021-08-16 22:00:00,23.2,0.5,90,69,1000.9,,,,,
2021-08-16 23:00:00,22.7,0.7,140,73,1000.8,,,,,
2021-08-17 00:00:00,21.6,0.5,20,78,1000.8,,,,,
2021-08-17 01:00:00,22.2,1.3,90,70,1000.2,,,,,
2021-08-17 02:00:00,20.3,1.2,110,78,999.6,,,,,
2021-08-17 03:00:00,19.7,0.7,90,80,999.3,,,,,
2021-08-17 04:00:00,21.4,1.3,110,75,998.8,,,,,
2021-08-17 05:00:00,21.3,2.0,110,75,999.0,,,,,
2021-08-17 06:00:00,20.9,1.5,90,78,998.6,0.0,,,,
2021-08-17 07:00:00,20.8,1.3,230,82,998.7,0.0,,,,
2021-08-17 08:00:00,22.7,0.7,290,74,998.6,0.3,,,,
2021-08-17 09:00:00,24.6,1.7,360,66,998.4,0.9,,,,
2021-08-17 10:00:00,25.5,1.9,90,66,998.1,0.7,,,,8.0
2021-08-17 11:00:00,26.2,2.0,90,63,997.8,0.7,,2.2,,8.0
2021-08-17 12:00:00,23.6,4.5,70,73,997.3,0.2,,0.0,,9.0
2021-08-17 13:00:00,25.1,3.6,90,65,996.9,0.0,,0.0,,10.0
2021-08-17 14:00:00,25.6,3.2,90,64,996.0,0.0,,0.0,,10.0
2021-08-17 15:00:00,25.8,2.6,50,68,995.6,0.0,,0.8,,9.0
2021-08-17 16:00:00,26.3,3.5,90,63,995.3,0.3,,0.2,,8.0
2021-08-17 17:00:00,26.8,2.9,70,58,995.2,0.9,,,,7.0
2021-08-17 18:00:00,25.2,3.2,90,60,995.1,0.2,,,,8.0
2021-08-17 19:00:00,24.2,3.6,70,61,995.4,0.2,,,,7.0
2021-08-17 20:00:00,23.7,2.8,50,62,996.3,0.0,,,,7.0
2021-08-17 21:00:00,23.7,2.8,50,60,997.2,,,,,8.0
2021-08-17 22:00:00,23.2,2.5,70,64,996.9,,,,,8.0
2021-08-17 23:00:00,23.2,1.7,90,64,997.4,,,,,8.0
2021-08-18 00:00:00,22.3,2.0,70,70,997.3,,,0.0,,8.0
2021-08-18 01:00:00,21.7,0.2,0,72,996.9,,,0.0,,8.0
2021-08-18 02:00:00,20.7,0.7,360,81,996.6,,,,,1.0
2021-08-18 03:00:00,20.6,0.0,0,81,996.4,,,0.0,,9.0
2021-08-18 04:00:00,20.6,0.7,230,85,996.5,,,0.0,,9.0
2021-08-18 05:00:00,19.8,0.4,0,90,996.7,,,0.0,,7.0
2021-08-18 06:00:00,19.7,0.2,0,91,997.1,0.0,,0.1,,6.0
2021-08-18 07:00:00,20.5,0.1,0,88,997.9,0.0,,,,7.0
2021-08-18 08:00:00,21.0,0.9,290,80,998.2,0.0,,,,9.0
2021-08-18 09:00:00,22.5,0.4,0,79,998.2,0.5,,,,9.0
2021-08-18 10:00:00,23.8,0.5,50,75,998.3,0.5,,0.0,,9.0
2021-08-18 11:00:00,25.6,1.1,20,69,998.0,0.4,,,,8.0
2021-08-18 12:00:00,27.0,1.5,360,65,997.3,0.3,,,,8.0
2021-08-18 13:00:00,28.5,1.9,70,57,996.7,1.0,,,,7.0
2021-08-18 14:00:00,29.1,2.6,110,54,996.3,1.0,,,,7.0
2021-08-18 15:00:00,28.2,2.6,90,55,995.7,0.9,,,,8.0
2021-08-18 16:00:00,27.8,3.5,90,57,995.7,0.9,,,,7.0
2021-08-18 17:00:00,28.1,3.2,90,53,995.6,0.9,,,,8.0
2021-08-18 18:00:00,26.5,1.3,90,61,996.1,0.1,,,,8.0
2021-08-18 19:00:00,25.8,2.4,70,58,996.6,0.0,,,,6.0
2021-08-18 20:00:00,25.0,2.4,70,60,997.1,0.0,,,,6.0
2021-08-18 21:00:00,24.4,1.6,90,63,998.0,,,,,8.0
2021-08-18 22:00:00,24.2,3.5,70,61,998.0,,,,,7.0
2021-08-18 23:00:00,23.5,2.8,70,63,997.8,,,,,5.0
2021-08-19 00:00:00,22.1,0.8,110,69,997.9,,,,,5.0
2021-08-19 01:00:00,23.2,2.6,70,61,997.6,,,,,9.0
2021-08-19 02:00:00,22.9,3.1,90,62,997.9,,,,,7.0
2021-08-19 03:00:00,22.3,3.0,70,63,998.0,,,,,5.0
2021-08-19 04:00:00,21.2,0.4,0,69,997.8,,,,,8.0
2021-08-19 05:00:00,20.7,1.8,230,74,998.0,,,,,8.0
2021-08-19 06:00:00,20.2,0.7,180,80,998.1,0.0,,,,7.0
2021-08-19 07:00:00,21.0,2.0,270,76,998.6,0.6,,,,8.0
2021-08-19 08:00:00,22.4,1.1,270,70,999.1,0.8,,,,6.0
2021-08-19 09:00:00,24.4,1.0,180,64,999.1,1.0,,,,5.0
2021-08-19 10:00:00,25.2,1.5,70,61,999.3,0.3,,,,8.0
2021-08-19 11:00:00,26.6,2.1,90,58,999.3,0.8,,,,8.0
2021-08-19 12:00:00,26.5,1.7,110,61,999.0,0.1,,0.0,,9.0
2021-08-19 13:00:00,27.9,1.7,90,58,998.7,0.2,,,,9.0
2021-08-19 14:00:00,27.7,2.4,110,55,998.2,0.7,,,,7.0
2021-08-19 15:00:00,28.7,2.5,110,54,997.9,1.0,,,,8.0
2021-08-19 16:00:00,28.0,2.5,90,56,997.8,0.4,,0.0,,9.0
2021-08-19 17:00:00,25.8,2.4,70,63,998.2,0.0,,,,7.0
2021-08-19 18:00:00,26.2,3.6,90,58,998.2,0.6,,,,7.0
2021-08-19 19:00:00,25.3,3.2,90,62,998.3,0.3,,,,6.0
2021-08-19 20:00:00,25.0,3.3,90,60,999.0,0.0,,,,7.0
2021-08-19 21:00:00,24.1,1.8,110,65,999.8,,,,,8.0
2021-08-19 22:00:00,23.7,2.9,90,66,999.7,,,,,7.0
2021-08-19 23:00:00,23.0,2.3,70,69,999.8,,,,,7.0
2021-08-20 00:00:00,21.7,1.9,70,75,1000.0,,,,,7.0
2021-08-20 01:00:00,22.5,2.5,90,73,999.8,,,,,8.0
2021-08-20 02:00:00,21.2,1.0,20,78,999.8,,,,,6.0
2021-08-20 03:00:00,20.8,0.4,0,83,1000.0,,,,,7.0
2021-08-20 04:00:00,20.8,0.5,110,84,999.9,,,0.4,,7.0
2021-08-20 05:00:00,20.4,0.6,90,84,999.7,,,,,5.0
2021-08-20 06:00:00,20.3,1.5,70,86,1000.0,0.0,,,,2.0
2021-08-20 07:00:00,21.4,1.3,50,82,1000.3,0.7,,,,0.0
2021-08-20 08:00:00,23.1,0.3,0,76,1000.5,1.0,,,,0.0
2021-08-20 09:00:00,25.3,2.1,90,70,1000.3,1.0,,,,0.0
2021-08-20 10:00:00,26.8,1.4,50,64,1000.5,1.0,,,,5.0
2021-08-20 11:00:00,26.6,2.1,200,62,1000.5,0.8,,,,7.0
2021-08-20 12:00:00,28.0,1.7,160,57,1000.0,0.7,,,,
2021-08-20 13:00:00,28.6,2.1,160,53,999.5,0.6,,,,6.0
2021-08-20 14:00:00,29.2,1.9,90,51,998.9,0.9,,,,7.0
2021-08-20 15:00:00,30.2,1.9,200,49,998.3,0.9,,,,3.0
2021-08-20 16:00:00,29.8,2.8,180,49,997.8,1.0,,,,3.0
2021-08-20 17:00:00,29.3,1.3,140,53,997.4,0.9,,,,6.0
2021-08-20 18:00:00,28.5,1.5,140,55,997.2,0.2,,,,8.0
2021-08-20 19:00:00,26.3,2.0,140,63,997.6,0.4,,,,0.0
2021-08-20 20:00:00,25.5,1.9,110,67,998.1,0.0,,,,5.0
2021-08-20 21:00:00,25.7,2.0,90,67,998.2,,,,,8.0
2021-08-20 22:00:00,26.4,2.5,90,64,998.0,,,,,8.0
2021-08-20 23:00:00,25.6,2.3,90,69,997.8,,,,,7.0
2021-08-21 00:00:00,25.0,1.7,110,73,997.8,,,,,8.0
2021-08-21 01:00:00,24.1,1.7,110,75,997.3,,,,,5.0
2021-08-21 02:00:00,24.3,2.0,110,72,996.7,,,,,7.0
2021-08-21 03:00:00,24.6,2.0,90,72,996.5,,,,,10.0
2021-08-21 04:00:00,24.3,1.9,110,73,995.8,,,,,8.0
2021-08-21 05:00:00,23.7,1.5,110,78,995.3,,,,,9.0
2021-08-21 06:00:00,25.0,2.2,90,72,994.5,0.0,,,,10.0
2021-08-21 07:00:00,25.2,2.2,110,70,993.9,0.0,,0.0,,10.0
2021-08-21 08:00:00,23.7,2.0,140,82,993.6,0.0,,0.3,,10.0
2021-08-21 09:00:00,23.2,2.7,110,83,993.1,0.0,,2.5,,10.0
2021-08-21 10:00:00,22.8,1.5,110,85,992.2,0.0,,1.9,,10.0
2021-08-21 11:00:00,22.2,4.0,90,85,990.4,0.0,,3.0,,10.0
2021-08-21 12:00:00,22.5,4.1,90,85,989.2,0.0,,5.3,,10.0
2021-08-21 13:00:00,22.8,4.8,90,87,987.5,0.0,,3.8,,10.0
2021-08-21 14:00:00,24.1,1.9,160,85,987.5,0.0,,2.6,,10.0
2021-08-21 15:00:00,24.1,1.8,200,84,987.4,0.0,,0.6,,9.0
2021-08-21 16:00:00,24.0,0.5,70,93,987.6,0.0,,0.6,,8.0
2021-08-21 17:00:00,25.1,1.3,230,88,987.8,0.0,,0.1,,8.0
2021-08-21 18:00:00,25.3,1.2,230,86,988.1,0.0,,0.2,,7.0
2021-08-21 19:00:00,25.1,1.9,230,84,988.8,0.0,,0.2,,0.0
2021-08-21 20:00:00,24.8,2.3,230,81,990.0,0.0,,,,1.0
2021-08-21 21:00:00,24.1,2.6,270,83,991.3,,,0.0,,6.0
2021-08-21 22:00:00,24.0,2.0,230,83,992.0,,,0.0,,6.0
2021-08-21 23:00:00,24.2,2.8,230,81,992.7,,,0.0,,10.0
2021-08-22 00:00:00,23.8,1.8,250,81,993.1,,,0.0,,9.0
2021-08-22 01:00:00,23.8,3.1,230,80,993.1,,,0.0,,3.0
2021-08-22 02:00:00,23.7,2.1,250,82,993.6,,,,,9.0
2021-08-22 03:00:00,23.3,0.9,270,84,993.9,,,,,10.0
2021-08-22 04:00:00,23.0,1.6,230,86,993.9,,,,,8.0
2021-08-22 05:00:00,21.6,0.5,270,91,993.7,,,,,5.0
2021-08-22 06:00:00,21.0,0.3,0,95,993.8,0.0,,,,7.0
2021-08-22 07:00:00,21.5,0.0,0,94,993.9,0.0,,,,6.0
2021-08-22 08:00:00,23.3,1.5,250,85,994.6,0.0,,,,8.0
2021-08-22 09:00:00,24.1,2.5,270,81,995.4,0.0,,,,9.0
2021-08-22 10:00:00,25.5,2.2,250,75,995.6,0.1,,,,9.0
2021-08-22 11:00:00,25.7,2.8,250,75,995.8,0.0,,,,10.0
2021-08-22 12:00:00,25.6,2.5,250,72,995.7,0.0,,,,10.0
2021-08-22 13:00:00,22.9,0.3,0,90,996.0,0.0,,5.4,,10.0
2021-08-22 14:00:00,25.7,1.4,250,76,995.7,0.5,,,,8.0
2021-08-22 15:00:00,25.8,2.2,200,78,995.4,0.2,,,,8.0
2021-08-22 16:00:00,25.7,1.8,230,78,995.5,0.0,,,,10.0
2021-08-22 17:00:00,25.8,0.7,180,76,995.7,0.0,,,,10.0
2021-08-22 18:00:00,25.5,0.8,270,80,995.8,0.0,,,,10.0
2021-08-22 19:00:00,23.8,0.8,90,88,996.3,0.0,,,,10.0
2021-08-22 20:00:00,22.8,0.2,0,91,996.4,0.0,,,,10.0
2021-08-22 21:00:00,22.5,0.1,0,93,997.5,,,,,10.0
2021-08-22 22:00:00,21.8,0.8,90,91,997.5,,,,,9.0
2021-08-22 23:00:00,21.6,0.1,0,93,997.7,,,,,10.0
2021-08-23 00:00:00,21.3,0.7,90,95,998.0,,,,,10.0
2021-08-23 01:00:00,20.7,0.1,0,95,998.1,,,,,8.0
2021-08-23 02:00:00,20.5,0.2,0,95,998.2,,,,,10.0
2021-08-23 03:00:00,20.6,0.0,0,97,998.6,,,,,10.0
2021-08-23 04:00:00,20.8,0.8,90,97,998.1,,,,,10.0
2021-08-23 05:00:00,20.7,0.8,50,97,997.9,,,,,10.0
2021-08-23 06:00:00,20.7,1.4,180,97,997.9,0.0,,,,10.0
2021-08-23 07:00:00,21.5,1.5,50,96,997.6,0.0,,,,9.0
2021-08-23 08:00:00,21.2,1.4,250,95,998.5,0.0,,,,10.0
2021-08-23 09:00:00,21.5,0.0,0,94,998.8,0.0,,0.2,,10.0
2021-08-23 10:00:00,22.7,1.4,90,89,998.7,0.0,,0.1,,10.0
2021-08-23 11:00:00,23.1,1.3,70,84,998.3,0.0,,0.0,,10.0
2021-08-23 12:00:00,23.1,1.6,90,86,998.3,0.0,,0.4,,10.0
2021-08-23 13:00:00,23.3,2.4,70,87,997.4,0.0,,0.3,,10.0
2021-08-23 14:00:00,23.3,0.8,90,88,997.7,0.0,,1.0,,10.0
2021-08-23 15:00:00,22.3,1.2,140,89,997.1,0.0,,3.2,,10.0
2021-08-23 16:00:00,21.9,0.6,140,89,997.3,0.0,,3.0,,10.0
2021-08-23 17:00:00,20.8,0.7,70,89,997.2,0.0,,4.0,,10.0
2021-08-23 18:00:00,20.7,1.0,160,91,996.5,0.0,,5.0,,10.0
2021-08-23 19:00:00,20.7,3.3,90,89,995.9,0.0,,8.6,,10.0
2021-08-23 20:00:00,20.8,2.0,110,88,995.4,0.0,,2.3,,10.0
2021-08-23 21:00:00,20.7,2.0,90,90,994.6,,,1.2,,10.0
2021-08-23 22:00:00,21.0,5.8,90,91,993.1,,,0.7,,10.0
2021-08-23 23:00:00,21.2,5.0,110,92,992.3,,,1.1,,10.0
2021-08-24 00:00:00,21.3,4.4,90,90,991.2,,,1.0,,10.0
2021-08-24 01:00:00,20.7,1.3,50,91,990.1,,,3.9,,10.0
2021-08-24 02:00:00,20.6,0.8,50,97,989.2,,,7.0,,10.0
2021-08-24 03:00:00,21.1,2.3,90,95,988.2,,,0.4,,10.0
2021-08-24 04:00:00,21.2,1.0,70,95,987.9,,,0.3,,10.0
2021-08-24 05:00:00,21.2,0.6,230,95,988.2,,,0.1,,10.0
2021-08-24 06:00:00,20.8,0.7,50,94,988.6,0.0,,1.3,,10.0
2021-08-24 07:00:00,22.0,2.8,90,93,988.2,0.0,,0.7,,10.0
2021-08-24 08:00:00,22.3,3.2,140,88,987.4,0.0,,0.0,,10.0
2021-08-24 09:00:00,22.7,4.8,110,88,986.5,0.0,,0.0,,10.0
2021-08-24 10:00:00,22.2,4.0,110,93,986.4,0.0,,4.9,,10.0
2021-08-24 11:00:00,22.9,3.3,90,92,986.3,0.0,,1.6,,8.0
2021-08-24 12:00:00,25.5,2.1,110,81,986.1,0.3,,0.5,,
2021-08-24 13:00:00,28.0,2.9,180,73,985.5,0.3,,0.1,,10.0
2021-08-24 14:00:00,27.9,2.6,200,72,985.3,0.3,,,,10.0
2021-08-24 15:00:00,26.1,1.8,230,80,985.3,0.0,,0.0,,7.0
2021-08-24 16:00:00,26.2,1.2,290,86,985.6,0.0,,0.1,,9.0
2021-08-24 17:00:00,25.5,2.5,230,83,985.9,0.0,,0.2,,6.0
2021-08-24 18:00:00,25.7,1.3,230,88,986.6,0.0,,0.9,,5.0
2021-08-24 19:00:00,25.5,2.8,250,89,987.8,0.0,,0.2,,8.0
2021-08-24 20:00:00,25.3,2.6,230,83,988.5,0.0,,0.6,,10.0
2021-08-24 21:00:00,25.0,1.3,250,84,989.8,,,0.0,,9.0
2021-08-24 22:00:00,24.5,0.9,230,86,990.5,,,,,10.0
2021-08-24 23:00:00,24.7,1.7,250,83,991.3,,,,,10.0
2021-08-25 00:00:00,24.2,0.3,0,85,991.7,,,,,9.0
2021-08-25 01:00:00,23.4,0.1,0,89,992.0,,,,,10.0
2021-08-25 02:00:00,23.1,0.1,0,92,991.8,,,,,10.0
2021-08-25 03:00:00,22.6,0.4,0,94,992.2,,,,,10.0
2021-08-25 04:00:00,22.7,0.7,90,93,992.3,,,0.0,,10.0
2021-08-25 05:00:00,22.3,0.2,0,93,992.4,,,0.0,,6.0
2021-08-25 06:00:00,22.1,0.6,90,96,992.8,0.0,,,,10.0
2021-08-25 07:00:00,22.7,0.6,90,95,993.1,0.0,,,,10.0
2021-08-25 08:00:00,23.5,0.5,160,92,993.4,0.0,,,,10.0
2021-08-25 09:00:00,23.6,1.1,70,91,993.6,0.0,,0.2,,10.0
2021-08-25 10:00:00,24.0,0.1,0,88,994.2,0.0,,0.1,,10.0
2021-08-25 11:00:00,23.4,0.3,0,90,994.7,0.0,,1.6,,10.0
2021-08-25 12:00:00,23.2,0.9,110,86,994.1,0.0,,6.3,,
2021-08-25 13:00:00,23.2,2.0,90,89,994.0,0.0,,1.6,,10.0
2021-08-25 14:00:00,22.8,1.9,110,88,994.1,0.0,,1.5,,10.0
2021-08-25 15:00:00,22.2,1.4,90,89,993.6,0.0,,7.1,,10.0
2021-08-25 16:00:00,21.2,1.9,70,93,993.8,0.0,,10.1,,10.0
2021-08-25 17:00:00,21.7,3.4,90,93,993.7,0.0,,5.5,,9.0
2021-08-25 18:00:00,21.7,3.5,90,91,993.8,0.0,,0.0,,5.0
2021-08-25 19:00:00,21.3,3.0,90,92,994.3,0.0,,3.4,,5.0
2021-08-25 20:00:00,21.7,2.5,90,89,994.5,0.0,,,,2.0
2021-08-25 21:00:00,21.6,0.9,50,94,995.3,,,,,9.0
2021-08-25 22:00:00,21.2,0.3,0,96,995.8,,,0.1,,10.0
2021-08-25 23:00:00,21.3,0.0,0,96,996.2,,,,,5.0
2021-08-26 00:00:00,21.2,0.8,70,97,996.6,,,,,0.0
2021-08-26 01:00:00,21.3,0.4,0,97,996.8,,,,,10.0
2021-08-26 02:00:00,21.3,0.1,0,97,997.1,,,,,10.0
2021-08-26 03:00:00,21.3,0.4,0,98,997.5,,,,,4.0
2021-08-26 04:00:00,21.3,0.4,0,97,997.8,,,,,8.0
2021-08-26 05:00:00,21.0,0.9,70,98,998.4,,,,,7.0
2021-08-26 06:00:00,20.6,0.4,0,98,998.6,0.0,,,,8.0
2021-08-26 07:00:00,21.2,0.0,0,98,999.2,0.0,,,,9.0
2021-08-26 08:00:00,21.8,0.1,0,96,1000.0,0.0,,,,10.0
2021-08-26 09:00:00,23.1,0.8,290,90,1000.6,0.0,,,,10.0
2021-08-26 10:00:00,24.6,0.8,250,82,1000.6,0.1,,,,10.0
2021-08-26 11:00:00,24.8,1.0,200,79,1000.6,0.0,,,,9.0
2021-08-26 12:00:00,26.5,1.4,250,74,1000.2,0.1,,,,10.0
2021-08-26 13:00:00,27.4,1.2,200,67,1000.1,0.4,,,,10.0
2021-08-26 14:00:00,28.0,2.1,230,66,999.8,0.8,,,,9.0
2021-08-26 15:00:00,27.7,1.6,290,67,999.3,0.8,,,,9.0
2021-08-26 16:00:00,26.7,0.6,20,78,999.3,0.0,,,,10.0
2021-08-26 17:00:00,26.7,0.4,0,76,1000.0,0.0,,,,
2021-08-26 18:00:00,25.8,0.5,140,84,999.8,0.0,,,,10.0
2021-08-26 19:00:00,24.7,0.9,90,88,999.7,0.0,,,,10.0
2021-08-26 20:00:00,24.0,0.6,110,90,1000.4,0.0,,,,9.0
2021-08-26 21:00:00,23.7,1.0,90,90,1000.9,,,,,9.0
2021-08-26 22:00:00,23.1,1.1,90,92,1000.6,,,,,8.0
2021-08-26 23:00:00,23.2,0.5,110,94,1000.5,,,,,9.0
2021-08-27 00:00:00,22.8,0.7,140,94,1000.4,,,,,10.0
2021-08-27 01:00:00,22.4,0.5,90,94,1000.1,,,,,8.0
2021-08-27 02:00:00,22.2,0.2,0,96,1000.2,,,,,4.0
2021-08-27 03:00:00,22.8,0.5,140,96,1000.1,,,,,8.0
2021-08-27 04:00:00,22.7,0.4,0,95,999.9,,,,,10.0
2021-08-27 05:00:00,22.6,0.0,0,96,1000.1,,,,,10.0
2021-08-27 06:00:00,22.7,0.2,0,97,1000.0,0.0,,,,10.0
2021-08-27 07:00:00,23.0,0.5,90,96,1000.0,0.0,,,,5.0
2021-08-27 08:00:00,23.5,0.3,0,95,999.5,0.0,,,,10.0
2021-08-27 09:00:00,23.8,1.3,290,90,999.6,0.0,,,,9.0
2021-08-27 10:00:00,23.5,0.2,0,90,1000.1,0.0,,1.5,,10.0
2021-08-27 11:00:00,23.7,0.1,0,91,999.4,0.0,,0.7,,10.0
2021-08-27 12:00:00,20.2,1.4,340,90,1000.3,0.0,,1.6,,10.0
2021-08-27 13:00:00,19.3,1.6,320,92,1000.7,0.0,,3.9,,10.0
2021-08-27 14:00:00,19.5,0.2,0,93,1000.2,0.0,,2.3,,10.0
2021-08-27 15:00:00,19.7,0.5,320,95,1000.3,0.0,,5.4,,10.0
2021-08-27 16:00:00,20.0,1.0,270,96,1000.4,0.0,,1.2,,10.0
2021-08-27 17:00:00,20.5,1.6,90,92,999.0,0.0,,0.1,,10.0
2021-08-27 18:00:00,20.5,1.4,50,93,999.2,0.0,,0.0,,9.0
2021-08-27 19:00:00,20.1,1.3,320,94,999.9,0.0,,,,9.0
2021-08-27 20:00:00,20.2,0.6,250,93,1000.1,0.0,,,,10.0
2021-08-27 21:00:00,20.0,0.6,70,94,1001.1,,,,,10.0
2021-08-27 22:00:00,19.2,0.8,140,96,1000.9,,,,,10.0
2021-08-27 23:00:00,18.5,0.5,90,97,1001.2,,,,,7.0
2021-08-28 00:00:00,18.8,0.1,0,97,1001.2,,,,,7.0
2021-08-28 01:00:00,18.8,0.6,110,98,1001.3,,,,,9.0
2021-08-28 02:00:00,19.2,0.1,0,97,1001.5,,,,,7.0
2021-08-28 03:00:00,19.2,0.1,0,97,1001.6,,,,,10.0
2021-08-28 04:00:00,19.0,0.5,140,96,1001.7,,,,,9.0
2021-08-28 05:00:00,18.6,0.5,90,96,1001.7,,,,,9.0
2021-08-28 06:00:00,18.2,0.1,0,97,1002.0,0.0,,,,5.0
2021-08-28 07:00:00,18.8,0.1,0,96,1002.6,0.0,,,,7.0
2021-08-28 08:00:00,19.7,0.4,0,92,1002.5,0.1,,,,10.0
2021-08-28 09:00:00,20.3,0.4,0,88,1001.9,0.0,,,,10.0
2021-08-28 10:00:00,21.7,0.6,290,83,1002.3,0.5,,,,7.0
2021-08-28 11:00:00,23.1,0.6,320,78,1001.9,0.7,,,,8.0
2021-08-28 12:00:00,24.1,1.3,340,75,1001.5,0.3,,,,8.0
2021-08-28 13:00:00,25.2,1.4,250,69,1001.4,0.3,,,,8.0
2021-08-28 14:00:00,25.0,1.8,270,65,1001.3,0.3,,,,10.0
2021-08-28 15:00:00,24.7,2.2,270,72,1001.4,0.0,,,,10.0
2021-08-28 16:00:00,24.3,0.2,0,75,1000.8,0.0,,,,10.0
2021-08-28 17:00:00,24.8,1.1,200,73,1000.9,0.0,,,,10.0
2021-08-28 18:00:00,24.4,1.5,180,73,1000.8,0.2,,,,8.0
2021-08-28 19:00:00,22.1,0.7,110,87,1000.3,0.1,,,,8.0
2021-08-28 20:00:00,21.7,1.0,90,89,1000.5,0.0,,,,10.0
2021-08-28 21:00:00,21.2,0.6,90,92,1001.4,,,,,10.0
2021-08-28 22:00:00,20.5,0.8,110,95,1001.1,,,,,9.0
2021-08-28 23:00:00,21.0,0.3,0,94,1001.4,,,,,8.0
2021-08-29 00:00:00,20.5,0.2,0,96,1001.3,,,,,
2021-08-29 01:00:00,20.6,0.2,0,92,1001.5,,,0.0,,10.0
2021-08-29 02:00:00,20.6,0.6,70,96,1000.7,,,0.5,,10.0
2021-08-29 03:00:00,20.7,0.3,0,97,1000.7,,,0.1,,10.0
2021-08-29 04:00:00,19.4,1.5,320,89,1001.1,,,4.3,,10.0
2021-08-29 05:00:00,18.5,1.2,160,90,1000.8,,,8.4,,10.0
2021-08-29 06:00:00,18.2,1.0,20,95,1000.4,0.0,,3.7,,10.0
2021-08-29 07:00:00,18.2,1.0,340,94,1001.8,0.0,,2.0,,10.0
2021-08-29 08:00:00,18.7,0.1,0,97,1001.8,0.0,,0.4,,10.0
2021-08-29 09:00:00,19.2,1.0,110,97,1001.8,0.0,,1.0,,8.0
2021-08-29 10:00:00,19.4,0.7,70,92,1002.0,0.0,,2.5,,10.0
2021-08-29 11:00:00,21.0,2.8,50,84,1001.6,0.1,,0.4,,9.0
2021-08-29 12:00:00,23.3,1.9,20,76,1001.0,0.1,,,,8.0
2021-08-29 13:00:00,23.6,1.7,20,76,1000.6,0.9,,,,8.0
2021-08-29 14:00:00,25.1,2.8,270,66,1000.3,1.0,,,,7.0
2021-08-29 15:00:00,26.0,1.4,250,61,999.8,1.0,,,,6.0
2021-08-29 16:00:00,26.2,1.1,360,64,999.7,1.0,,,,7.0
2021-08-29 17:00:00,26.2,1.4,320,59,1000.0,1.0,,,,4.0
2021-08-29 18:00:00,25.2,1.6,340,64,1000.2,1.0,,,,6.0
2021-08-29 19:00:00,22.3,0.9,110,80,1000.2,0.1,,,,4.0
2021-08-29 20:00:00,21.1,0.7,90,87,1001.2,0.0,,,,9.0
2021-08-29 21:00:00,19.9,0.2,0,92,1001.9,,,,,4.0
2021-08-29 22:00:00,19.7,0.1,0,93,1002.2,,,,,6.0
2021-08-29 23:00:00,19.6,0.2,0,93,1002.1,,,,,8.0
2021-08-30 00:00:00,19.4,0.1,0,95,1002.5,,,,,
2021-08-30 01:00:00,19.2,0.8,90,96,1002.4,,,,,8.0
2021-08-30 02:00:00,18.6,0.8,90,97,1002.1,,,,,5.0
2021-08-30 03:00:00,18.3,0.6,90,98,1002.2,,,,,7.0
2021-08-30 04:00:00,18.6,0.1,0,97,1002.7,,,,,10.0
2021-08-30 05:00:00,19.1,0.0,0,97,1002.7,,,,,10.0
